station_id,field,effective_date,lat,lon,value,source_region,metadata_file,coord_valid
A0008711,location,2009-07-15,37.25194251,127.10456387,,경기,metadata.json,True
A0008713,location,2009-12-14,37.17422821,127.23183207,,경기,metadata.json,True
A0008714,location,2009-08-24,37.23331709,127.22853399,,경기,metadata.json,True
A0008715,location,2009-09-03,37.2946518,127.11035404,,경기,metadata.json,True
A0008716,location,2009-10-01,37.23308653,127.22534062,,경기,metadata.json,True
A0008717,location,2010-03-11,37.10784103,127.17839192,,경기,metadata.json,True
A0008718,location,2009-10-19,37.25435014,127.13283295,,경기,metadata.json,True
A0008719,location,2009-11-25,37.22540443,127.22149462,,경기,metadata.json,True
A0008720,location,2010-01-11,37.29177911,127.12515978,,경기,metadata.json,True
A0008722,location,2012-11-07,37.25295124,127.10162674,,경기,metadata.json,True
A0008724,location,2014-02-26,36.99673694,127.27040891,,경기,metadata.json,True
A0008725,location,2010-02-19,37.23299414,127.22529968,,경기,metadata.json,True
A0008726,location,2012-04-04,37.31409103,127.08025689,,경기,metadata.json,True
A0008727,location,2010-04-01,37.17992607,127.3361873,,경기,metadata.json,True
A0008728,location,2010-03-17,37.26761116,127.10527145,,경기,metadata.json,True
A0008729,location,2010-04-12,37.27679709,127.10548293,,경기,metadata.json,True
A0008731,location,2010-04-16,37.25435014,127.13283295,,경기,metadata.json,True
A0008732,location,2010-04-16,37.2304736,127.10801283,,경기,metadata.json,True
A0008733,location,2010-06-09,37.23331709,127.22853399,,경기,metadata.json,True
A0008734,location,2010-06-09,37.27371488,127.12223774,,경기,metadata.json,True
A0008735,location,2010-10-15,37.27371488,127.12223774,,경기,metadata.json,True
A0008736,location,2010-07-02,37.23745317,127.18434727,,경기,metadata.json,True
A0008737,location,2010-07-07,37.22892561,127.23985639,,경기,metadata.json,True
A0008738,location,2010-08-12,37.26761116,127.10527145,,경기,metadata.json,True
A0008739,location,2010-08-16,37.1419417,127.19195091,,경기,metadata.json,True
A0008740,location,2010-09-04,37.26117033,127.21319798,,경기,metadata.json,True
A0008741,location,2010-11-08,37.31372709,127.10547058,,경기,metadata.json,True
A0008742,location,2013-01-05,37.22022868,127.05795281,,경기,metadata.json,True
A0008744,location,2011-02-15,37.26129965,127.10475178,,경기,metadata.json,True
A0008746,location,2011-03-16,37.25574871,127.10525441,,경기,metadata.json,True
A0008749,location,2012-05-09,37.31377807,127.08096962,,경기,metadata.json,True
A0008750,location,2011-07-01,37.32065924,127.10291747,,경기,metadata.json,True
A0008751,location,2011-06-08,37.18481648,127.20393316,,경기,metadata.json,True
A0008752,location,2011-06-14,37.25257056,127.14638446,,경기,metadata.json,True
A0008753,location,2011-06-13,37.23299414,127.22529968,,경기,metadata.json,True
A0008754,location,2012-10-16,37.29514169,127.09254747,,경기,metadata.json,True
A0008755,location,2011-07-01,37.23331709,127.22853399,,경기,metadata.json,True
A0008756,location,2014-02-27,37.23147511,127.06688314,,경기,metadata.json,True
A0008758,location,2011-08-04,37.2359868,127.1911921,,경기,metadata.json,True
A0008759,location,2012-08-30,37.19990283,126.72338956,,경기,metadata.json,True
A0008760,location,2011-10-28,37.25151357,127.21206186,,경기,metadata.json,True
A0008761,location,2011-11-02,37.2526551,127.14152396,,경기,metadata.json,True
A0008762,location,2011-12-09,37.25574871,127.10525441,,경기,metadata.json,True
A0008763,location,2012-02-03,37.26993501,127.10205611,,경기,metadata.json,True
A0008764,location,2011-12-19,37.22612547,127.21018575,,경기,metadata.json,True
A0008765,location,2012-02-02,37.27371488,127.12223774,,경기,metadata.json,True
A0008766,location,2012-09-20,37.31901616,127.24202919,,경기,metadata.json,True
A0008767,location,2012-02-03,37.22480157,127.21066424,,경기,metadata.json,True
A0008768,location,2012-02-20,37.22498275,127.259416,,경기,metadata.json,True
A0008769,location,2012-03-02,37.22892561,127.23985639,,경기,metadata.json,True
A0008770,location,2012-03-09,37.25151357,127.21206186,,경기,metadata.json,True
A0008771,location,2012-03-02,37.1419417,127.19195091,,경기,metadata.json,True
A0008772,location,2012-07-04,37.24788,127.24718807,,경기,metadata.json,True
A0008773,location,2012-06-04,37.22498275,127.259416,,경기,metadata.json,True
A0008774,location,2012-06-28,37.30192773,127.12199512,,경기,metadata.json,True
A0008775,location,2012-09-25,37.26993501,127.10205611,,경기,metadata.json,True
A0008776,location,2012-09-07,37.33409329,127.10934893,,경기,metadata.json,True
A0008777,location,2012-09-10,37.31568396,127.08208761,,경기,metadata.json,True
A0008778,location,2012-10-04,37.26129965,127.10475178,,경기,metadata.json,True
A0008779,location,2012-09-10,37.22480157,127.21066424,,경기,metadata.json,True
A0008780,location,2012-09-12,37.29869125,127.23456142,,경기,metadata.json,True
A0008781,location,2012-09-07,37.25257056,127.14638446,,경기,metadata.json,True
A0008782,location,2012-10-10,37.20877633,127.23451605,,경기,metadata.json,True
A0008783,location,2012-10-15,37.2359868,127.1911921,,경기,metadata.json,True
A0008784,location,2012-11-02,37.33930653,127.10271996,,경기,metadata.json,True
A0008785,location,2012-11-16,37.24231055,127.16744863,,경기,metadata.json,True
A0008786,location,2012-11-30,37.25257056,127.14638446,,경기,metadata.json,True
A0008787,location,2013-01-15,37.22892561,127.23985639,,경기,metadata.json,True
A0008788,location,2013-02-04,37.34258629,127.10181983,,경기,metadata.json,True
A0008789,location,2013-02-01,37.32831392,127.09549508,,경기,metadata.json,True
A0008790,location,2013-03-26,37.23873543,127.17849057,,경기,metadata.json,True
A0008791,location,2013-03-25,37.2946518,127.11035404,,경기,metadata.json,True
A0008792,location,2013-06-27,37.32122244,127.10421246,,경기,metadata.json,True
A0008793,location,2013-04-18,37.2563886,127.16360899,,경기,metadata.json,True
A0008796,location,2013-05-13,37.29869125,127.23456142,,경기,metadata.json,True
A0008797,location,2013-07-08,37.22612547,127.21018575,,경기,metadata.json,True
A0008798,location,2013-07-09,37.18067382,127.30605,,경기,metadata.json,True
A0008799,location,2013-08-19,37.25257056,127.14638446,,경기,metadata.json,True
A0008801,location,2013-10-21,37.13828639,127.36997647,,경기,metadata.json,True
A0008802,location,2013-11-04,37.17372116,127.34730763,,경기,metadata.json,True
A0008803,location,2013-11-25,37.2946518,127.11035404,,경기,metadata.json,True
A0008804,location,2015-03-04,37.23331709,127.22853399,,경기,metadata.json,True
A0008804,location,2026-04-07,37.23331709,127.22853399,,경기,metadata.json,True
A0008805,location,2014-01-09,37.3231562,127.10564703,,경기,metadata.json,True
A0008806,location,2014-01-24,37.33357933,127.10929515,,경기,metadata.json,True
A0008807,location,2014-02-10,37.25012459,127.19030451,,경기,metadata.json,True
A0008808,location,2014-02-07,37.22498275,127.259416,,경기,metadata.json,True
A0008809,location,2014-03-05,37.24788,127.24718807,,경기,metadata.json,True
A0008811,location,2014-04-14,37.22498275,127.259416,,경기,metadata.json,True
A0008812,location,2014-05-21,37.27371488,127.12223774,,경기,metadata.json,True
A0008813,location,2014-06-23,37.31172366,127.10477009,,경기,metadata.json,True
A0008814,location,2014-07-24,37.22892561,127.23985639,,경기,metadata.json,True
A0008815,location,2014-08-05,37.25257056,127.14638446,,경기,metadata.json,True
A0008816,location,2014-08-14,37.22480157,127.21066424,,경기,metadata.json,True
A0008817,location,2014-08-12,37.3231562,127.10564703,,경기,metadata.json,True
A0008818,location,2014-08-18,37.2162519,127.17101195,,경기,metadata.json,True
A0008819,location,2014-09-03,37.27601372,127.10303929,,경기,metadata.json,True
A0008820,location,2014-10-21,37.2526551,127.14152396,,경기,metadata.json,True
A0008821,location,2014-10-24,37.22892561,127.23985639,,경기,metadata.json,True
A0008822,location,2014-10-29,37.34089769,127.22417333,,경기,metadata.json,True
A0008824,location,2014-11-13,37.22480157,127.21066424,,경기,metadata.json,True
A0008826,location,2015-01-29,37.22612547,127.21018575,,경기,metadata.json,True
A0008827,location,2015-02-03,37.22480157,127.21066424,,경기,metadata.json,True
A0008828,location,2012-06-15,37.83003385,126.73753605,,경기,metadata.json,True
A0008829,location,2013-11-14,,,,경기,metadata.json,False
A0008830,location,2008-07-08,37.34190302,127.25070044,,경기,metadata.json,True
A0008831,location,2009-01-09,37.22612547,127.21018575,,경기,metadata.json,True
A0008832,location,2009-01-20,37.26993501,127.10205611,,경기,metadata.json,True
A0008833,location,2009-06-30,37.32831392,127.09549508,,경기,metadata.json,True
A0008834,location,2009-10-19,37.1419417,127.19195091,,경기,metadata.json,True
A0008835,location,2009-11-10,37.26753821,127.13594948,,경기,metadata.json,True
A0008836,location,2011-03-04,37.33628994,127.16424641,,경기,metadata.json,True
A0008837,location,2011-07-19,37.23745317,127.18434727,,경기,metadata.json,True
A0008838,location,2011-03-07,37.25663743,127.0961493,,경기,metadata.json,True
A0008839,location,2011-08-22,37.26076614,127.14101187,,경기,metadata.json,True
A0008840,location,2012-01-13,37.26753821,127.13594948,,경기,metadata.json,True
A0008841,location,2012-05-14,37.23738268,127.31237615,,경기,metadata.json,True
A0008842,location,2012-05-23,37.31803336,127.10207354,,경기,metadata.json,True
A0008843,location,2012-08-03,37.23083278,127.10759386,,경기,metadata.json,True
A0008844,location,2012-09-03,37.29371489,127.09970824,,경기,metadata.json,True
A0008845,location,2012-12-17,37.25614179,127.12354341,,경기,metadata.json,True
A0008846,location,2013-04-22,37.25517874,127.10462589,,경기,metadata.json,True
A0008847,location,2013-06-03,37.30192773,127.12199512,,경기,metadata.json,True
A0008848,location,2013-09-27,37.2304736,127.10801283,,경기,metadata.json,True
A0008849,location,2013-09-23,37.2304736,127.10801283,,경기,metadata.json,True
A0008850,location,2014-04-15,37.21832337,127.09482076,,경기,metadata.json,True
A0008851,location,2014-07-04,37.24231055,127.16744863,,경기,metadata.json,True
A0008852,location,2015-01-02,37.3231562,127.10564703,,경기,metadata.json,True
A0008853,location,2015-01-19,37.31172366,127.10477009,,경기,metadata.json,True
A0008854,location,2008-05-08,37.16440662,127.37566475,,경기,metadata.json,True
A0008855,location,2013-06-20,37.18363588,127.33330643,,경기,metadata.json,True
A0008857,location,2008-04-15,37.25151357,127.21206186,,경기,metadata.json,True
A0008859,location,2008-04-15,37.2642878,127.1618082,,경기,metadata.json,True
A0008860,location,2008-04-15,37.17181747,127.35309008,,경기,metadata.json,True
A0008861,location,2008-04-15,37.25194251,127.10456387,,경기,metadata.json,True
A0008862,location,2008-04-15,37.31487506,127.10915498,,경기,metadata.json,True
A0008863,location,2008-04-15,37.2359868,127.1911921,,경기,metadata.json,True
A0008864,location,2008-04-15,37.28826904,127.15048193,,경기,metadata.json,True
A0008866,location,2008-04-15,37.2563886,127.16360899,,경기,metadata.json,True
A0008868,location,2008-04-23,37.13890986,127.20491157,,경기,metadata.json,True
A0008869,location,2012-06-20,37.2563886,127.16360899,,경기,metadata.json,True
A0008870,location,2008-04-17,37.32018831,127.1049515,,경기,metadata.json,True
A0008872,location,2008-04-15,37.2371507,127.1857016,,경기,metadata.json,True
A0008873,location,2009-07-15,37.31821709,127.10579699,,경기,metadata.json,True
A0008875,location,2008-09-09,37.26076614,127.14101187,,경기,metadata.json,True
A0008876,location,2008-12-17,37.26330975,127.13859759,,경기,metadata.json,True
A0008877,location,2009-01-16,37.30336803,127.10484767,,경기,metadata.json,True
A0008878,location,2009-04-09,37.2851323,127.150519,,경기,metadata.json,True
A0008879,location,2009-04-16,37.22446654,127.21004556,,경기,metadata.json,True
A0008880,location,2009-08-06,37.3129617,127.08206882,,경기,metadata.json,True
A0008881,location,2009-08-03,37.25295124,127.10162674,,경기,metadata.json,True
A0008882,location,2009-09-09,37.22594818,127.251139,,경기,metadata.json,True
A0008883,location,2010-06-07,37.27802705,127.1437161,,경기,metadata.json,True
A0008885,location,2010-11-17,37.29174679,127.10999704,,경기,metadata.json,True
A0008886,location,2010-11-29,37.2563886,127.16360899,,경기,metadata.json,True
A0008888,location,2012-04-10,37.13890986,127.20491157,,경기,metadata.json,True
A0008889,location,2013-01-15,37.28555269,127.09835261,,경기,metadata.json,True
A0008890,location,2011-05-03,37.30336803,127.10484767,,경기,metadata.json,True
A0008892,location,2011-06-14,37.13890986,127.20491157,,경기,metadata.json,True
A0008893,location,2011-06-03,37.27222627,127.12465894,,경기,metadata.json,True
A0008894,location,2011-06-08,37.22498275,127.259416,,경기,metadata.json,True
A0008895,location,2012-01-03,37.29213679,127.12142359,,경기,metadata.json,True
A0008896,location,2012-03-02,,,,경기,metadata.json,False
A0008897,location,2012-03-15,37.22493453,127.10396096,,경기,metadata.json,True
A0008898,location,2012-03-09,37.29936133,127.06746454,,경기,metadata.json,True
A0008899,location,2015-11-15,37.28555269,127.09835261,,경기,metadata.json,True
A0008900,location,2012-11-02,37.31918737,127.24200603,,경기,metadata.json,True
A0008901,location,2013-01-04,37.23389235,127.28978127,,경기,metadata.json,True
A0008902,location,2012-12-26,37.27063414,127.09293899,,경기,metadata.json,True
A0008903,location,2013-02-01,37.25574871,127.10525441,,경기,metadata.json,True
A0008904,location,2013-06-27,37.1419417,127.19195091,,경기,metadata.json,True
A0008905,location,2013-10-02,37.14086105,127.39368515,,경기,metadata.json,True
A0008906,location,2013-10-17,37.27470593,127.12208615,,경기,metadata.json,True
A0008907,location,2014-01-03,37.24651358,127.32389959,,경기,metadata.json,True
A0008909,location,2014-06-16,37.23278997,127.29862269,,경기,metadata.json,True
A0008909,location,2026-04-07,37.23278997,127.29862269,,경기,metadata.json,True
A0008910,location,2014-06-23,37.23738268,127.31237615,,경기,metadata.json,True
A0008911,location,2014-07-07,37.34258629,127.10181983,,경기,metadata.json,True
A0008912,location,2014-09-02,37.26993501,127.10205611,,경기,metadata.json,True
A0008913,location,2014-09-01,37.23299414,127.22529968,,경기,metadata.json,True
A0008914,location,2014-09-02,37.28807682,127.2168414,,경기,metadata.json,True
A0008915,location,2014-09-04,37.22299812,127.21040061,,경기,metadata.json,True
A0008916,location,2014-09-18,37.31821709,127.10579699,,경기,metadata.json,True
A0008917,location,2014-11-04,37.25151357,127.21206186,,경기,metadata.json,True
A0008918,location,2014-12-03,37.30370969,127.07594772,,경기,metadata.json,True
A0008919,location,2014-11-26,37.284965,127.13981396,,경기,metadata.json,True
A0008920,location,2015-01-21,37.1326448,127.31070985,,경기,metadata.json,True
A0008921,location,2012-06-16,37.18356236,126.8576547,,경기,metadata.json,True
A0008922,location,2012-08-17,37.15519924,126.91409077,,경기,metadata.json,True
A0008923,location,2012-07-09,37.17712938,126.81631045,,경기,metadata.json,True
A0008924,location,2012-07-02,37.21648366,126.96713121,,경기,metadata.json,True
A0008925,location,2012-07-20,37.17161717,126.98051292,,경기,metadata.json,True
A0008927,location,2012-07-11,37.2767271,126.88557519,,경기,metadata.json,True
A0008928,location,2012-07-06,37.17500709,126.98065869,,경기,metadata.json,True
A0008930,location,2012-10-10,37.19722518,126.696284,,경기,metadata.json,True
A0008931,location,2012-09-24,37.07781634,126.91294296,,경기,metadata.json,True
A0008932,location,2014-04-24,37.29869125,127.23456142,,경기,metadata.json,True
A0008934,location,2013-07-09,37.20866604,126.73055737,,경기,metadata.json,True
A0008935,location,2012-08-27,37.20731533,126.94337194,,경기,metadata.json,True
A0008936,location,2012-09-12,37.13923581,126.95579483,,경기,metadata.json,True
A0008937,location,2012-09-12,37.20704893,126.86027304,,경기,metadata.json,True
A0008938,location,2012-09-19,37.20337441,126.94237324,,경기,metadata.json,True
A0008939,location,2012-10-04,37.18667954,126.88105113,,경기,metadata.json,True
A0008940,location,2012-12-06,37.21699882,126.82113541,,경기,metadata.json,True
A0008941,location,2012-12-04,37.10302204,126.85770519,,경기,metadata.json,True
A0008942,location,2013-01-22,37.07368167,126.79892594,,경기,metadata.json,True
A0008943,location,2013-01-29,37.21494254,126.81780647,,경기,metadata.json,True
A0008944,location,2013-01-22,37.15519924,126.91409077,,경기,metadata.json,True
A0008945,location,2013-01-07,37.22140787,126.83727054,,경기,metadata.json,True
A0008946,location,2013-01-28,37.21547608,126.8196726,,경기,metadata.json,True
A0008947,location,2013-04-09,37.20562303,126.80555062,,경기,metadata.json,True
A0008948,location,2013-01-31,37.20337441,126.94237324,,경기,metadata.json,True
A0008949,location,2013-02-22,37.09689431,126.83675869,,경기,metadata.json,True
A0008950,location,2013-02-14,37.13740029,126.91304585,,경기,metadata.json,True
A0008951,location,2013-03-11,37.22375363,126.84739472,,경기,metadata.json,True
A0008952,location,2013-04-02,37.10248028,126.86422577,,경기,metadata.json,True
A0008955,location,2013-05-06,37.22872498,126.97122725,,경기,metadata.json,True
A0008956,location,2013-05-30,37.19990283,126.72338956,,경기,metadata.json,True
A0008958,location,2013-08-01,37.1329123,126.94507703,,경기,metadata.json,True
A0008959,location,2013-07-22,37.12878628,126.95141156,,경기,metadata.json,True
A0008960,location,2013-08-14,37.01738966,126.79765608,,경기,metadata.json,True
A0008961,location,2013-08-07,37.20310116,126.79672773,,경기,metadata.json,True
A0008962,location,2013-08-19,37.15519924,126.91409077,,경기,metadata.json,True
A0008963,location,2013-09-05,37.13740029,126.91304585,,경기,metadata.json,True
A0008965,location,2013-09-24,37.25768741,126.85002281,,경기,metadata.json,True
A0008967,location,2013-10-22,37.0894505,126.86173543,,경기,metadata.json,True
A0008969,location,2013-11-01,37.13101723,126.95629276,,경기,metadata.json,True
A0008970,location,2013-11-01,37.12151882,126.89185947,,경기,metadata.json,True
A0008972,location,2013-12-13,37.15661342,126.98158413,,경기,metadata.json,True
A0008973,location,2014-01-02,37.16405152,126.9798664,,경기,metadata.json,True
A0008974,location,2014-01-24,37.14206678,126.95788014,,경기,metadata.json,True
A0008975,location,2014-03-31,37.25768741,126.85002281,,경기,metadata.json,True
A0008977,location,2015-01-26,37.68125161,126.55864333,,경기,metadata.json,True
A0008978,location,2014-03-31,37.13740029,126.91304585,,경기,metadata.json,True
A0008979,location,2015-11-17,37.13101723,126.95629276,,경기,metadata.json,True
A0008980,location,2015-02-17,37.25290905,127.40728516,,경기,metadata.json,True
A0008981,location,2014-04-14,37.15519924,126.91409077,,경기,metadata.json,True
A0008982,location,2014-05-02,37.05476245,126.79613087,,경기,metadata.json,True
A0008983,location,2017-03-09,37.13337317,126.9414822,,경기,metadata.json,True
A0008984,location,2014-05-12,,,,경기,metadata.json,False
A0008985,location,2014-05-26,37.22401529,126.97226334,,경기,metadata.json,True
A0008986,location,2014-06-09,37.09681063,126.93959142,,경기,metadata.json,True
A0008987,location,2014-06-10,37.17723005,126.88982469,,경기,metadata.json,True
A0008988,location,2014-07-10,37.15519924,126.91409077,,경기,metadata.json,True
A0008989,location,2014-10-31,37.20704893,126.86027304,,경기,metadata.json,True
A0008990,location,2014-08-12,37.14206678,126.95788014,,경기,metadata.json,True
A0008991,location,2014-09-02,37.10220657,126.85526999,,경기,metadata.json,True
A0008992,location,2014-12-09,37.25768741,126.85002281,,경기,metadata.json,True
A0008993,location,2014-12-29,37.20310116,126.79672773,,경기,metadata.json,True
A0008994,location,2014-12-02,37.21699882,126.82113541,,경기,metadata.json,True
A0008995,location,2014-12-24,37.15519924,126.91409077,,경기,metadata.json,True
A0008996,location,2015-01-03,37.21494254,126.81780647,,경기,metadata.json,True
A0008997,location,2015-01-08,37.21699882,126.82113541,,경기,metadata.json,True
A0009000,location,2015-02-09,37.22260132,126.84277197,,경기,metadata.json,True
A0009002,location,2013-07-12,37.15954768,126.92962184,,경기,metadata.json,True
A0009004,location,2014-03-04,37.21741817,126.83789154,,경기,metadata.json,True
A0009006,location,2014-06-30,37.14771747,126.89258438,,경기,metadata.json,True
A0009007,location,2014-07-07,37.19990283,126.72338956,,경기,metadata.json,True
A0009008,location,2014-10-17,37.09245452,126.94074742,,경기,metadata.json,True
A0009009,location,2013-12-17,37.16681702,126.70770052,,경기,metadata.json,True
A0009011,location,2012-12-27,37.1313232,126.85547337,,경기,metadata.json,True
A0009012,location,2013-04-16,37.23794087,126.7584673,,경기,metadata.json,True
A0009013,location,2013-04-16,37.23794087,126.7584673,,경기,metadata.json,True
A0009015,location,2013-08-06,37.10302204,126.85770519,,경기,metadata.json,True
A0009016,location,2013-09-05,37.21713269,126.87152644,,경기,metadata.json,True
A0009017,location,2013-09-24,37.15335997,126.98173022,,경기,metadata.json,True
A0009018,location,2013-11-25,37.17488312,126.8868135,,경기,metadata.json,True
A0009019,location,2014-01-08,37.21713269,126.87152644,,경기,metadata.json,True
A0009020,location,2014-02-07,37.17488312,126.8868135,,경기,metadata.json,True
A0009021,location,2014-07-16,37.22375363,126.84739472,,경기,metadata.json,True
A0009022,location,2014-08-07,37.21494254,126.81780647,,경기,metadata.json,True
A0009023,location,2014-10-14,37.24325104,126.94658041,,경기,metadata.json,True
A0009024,location,2014-11-21,37.04778093,126.79688134,,경기,metadata.json,True
A0009025,location,2012-09-07,37.41161538,127.12429227,,경기,metadata.json,True
A0009028,location,2012-12-13,37.42846901,127.13807642,,경기,metadata.json,True
A0009029,location,2013-08-01,37.38389116,127.13359166,,경기,metadata.json,True
A0009030,location,2013-05-06,37.36731866,127.10135036,,경기,metadata.json,True
A0009031,location,2013-07-01,37.38747524,127.12389313,,경기,metadata.json,True
A0009033,location,2013-09-05,37.13126952,127.07798139,,경기,metadata.json,True
A0009038,location,2011-05-03,37.20337441,126.94237324,,경기,metadata.json,True
A0009041,location,2008-04-15,37.78879627,127.22707123,,경기,metadata.json,True
A0009044,location,2008-04-15,37.26451819,127.02181854,,경기,metadata.json,True
A0009045,location,2008-04-15,37.73000458,126.99530479,,경기,metadata.json,True
A0009046,location,2008-04-15,37.4869084,126.77750475,,경기,metadata.json,True
A0009053,location,2013-02-04,37.20260101,127.01294645,,경기,metadata.json,True
A0009054,location,2013-10-18,37.22498275,127.259416,,경기,metadata.json,True
A0009055,location,2015-02-07,37.35871445,127.2264795,,경기,metadata.json,True
A0009065,location,2014-01-07,37.37062842,126.7379751,,경기,metadata.json,True
A0009080,location,2009-12-04,37.23990915,127.65468607,,경기,metadata.json,True
A0009083,location,2008-07-03,37.71021107,126.64135662,,경기,metadata.json,True
A0009084,location,2014-06-12,37.74329953,127.02580362,,경기,metadata.json,True
A0009093,location,2008-04-15,37.4749719,127.34446887,,경기,metadata.json,True
A0009094,location,2008-04-15,37.49996278,127.23167841,,경기,metadata.json,True
A0009095,location,2011-04-28,37.05162503,127.41112949,,경기,metadata.json,True
A0009098,location,2014-12-24,37.25615247,127.34532583,,경기,metadata.json,True
A0009103,location,2011-05-25,37.66936254,126.65796978,,경기,metadata.json,True
A0009107,location,2014-04-24,37.65630626,126.89801088,,경기,metadata.json,True
A0009108,location,2008-06-27,37.27742249,127.34995228,,경기,metadata.json,True
A0009111,location,2009-07-29,37.50101554,127.50495537,,경기,metadata.json,True
A0009112,location,2012-07-09,37.25574871,127.10525441,,경기,metadata.json,True
A0009113,location,2008-08-20,37.78160081,127.08165859,,경기,metadata.json,True
A0009114,location,2008-04-15,37.63081297,126.79484739,,경기,metadata.json,True
A0009115,location,2008-04-15,37.54119251,127.67663266,,경기,metadata.json,True
A0009117,location,2009-07-28,36.96886354,127.06178103,,경기,metadata.json,True
A0009118,location,2012-07-02,37.53640274,127.20800448,,경기,metadata.json,True
A0009120,location,2008-04-17,37.01631377,127.28849358,,경기,metadata.json,True
A0009122,location,2008-04-15,37.38182581,127.25522216,,경기,metadata.json,True
A0009125,location,2012-08-29,37.12694644,126.97103555,,경기,metadata.json,True
A0009134,location,2011-12-01,37.4170042,127.2455132,,경기,metadata.json,True
A0009145,location,2013-03-05,37.84041948,127.0968742,,경기,metadata.json,True
A0009146,location,2011-06-29,37.50196214,126.79410377,,경기,metadata.json,True
A0009157,location,2012-07-18,37.68173373,126.62111296,,경기,metadata.json,True
A0009163,location,2012-05-23,37.17570476,126.88707721,,경기,metadata.json,True
A0009164,location,2013-09-30,37.60883078,126.86995599,,경기,metadata.json,True
A0009168,location,2013-03-25,37.59449609,127.19770728,,경기,metadata.json,True
A0009174,location,2014-01-07,37.42861135,127.14041538,,경기,metadata.json,True
A0009183,location,2008-05-02,37.5961036,127.16545003,,경기,metadata.json,True
A0009185,location,2010-11-22,37.41677899,126.84002794,,경기,metadata.json,True
A0009187,location,2008-04-15,37.36804049,127.3921909,,경기,metadata.json,True
A0009225,location,2011-03-10,37.05737418,127.06147499,,경기,metadata.json,True
A0009228,location,2011-08-26,37.29501229,127.41787311,,경기,metadata.json,True
A0009244,location,2008-04-15,37.60139259,127.12295479,,경기,metadata.json,True
A0009259,location,2013-06-29,37.29054638,127.4254595,,경기,metadata.json,True
A0009261,location,2009-07-29,37.76355473,127.44233551,,경기,metadata.json,True
A0009262,location,2014-01-06,37.63281286,127.20504361,,경기,metadata.json,True
A0009263,location,2008-12-10,38.02804862,126.91616771,,경기,metadata.json,True
A0009266,location,2008-06-26,37.0143053,127.23141706,,경기,metadata.json,True
A0009267,location,2011-12-26,37.26761116,127.10527145,,경기,metadata.json,True
A0009274,location,2008-04-15,37.11174581,127.06332269,,경기,metadata.json,True
A0009276,location,2012-03-02,37.50742351,127.60415095,,경기,metadata.json,True
A0009277,location,2009-04-14,37.23394473,127.06436629,,경기,metadata.json,True
A0009278,location,2008-10-01,37.76440097,126.77171426,,경기,metadata.json,True
A0009281,location,2015-02-05,37.65003684,127.17397109,,경기,metadata.json,True
A0009282,location,2010-05-03,37.23062762,126.57141059,,경기,metadata.json,True
A0009302,location,2010-06-07,37.69819605,126.57571607,,경기,metadata.json,True
A0009305,location,2011-10-07,37.82932765,126.73704333,,경기,metadata.json,True
A0009318,location,2014-06-03,37.26076614,127.14101187,,경기,metadata.json,True
A0009342,location,2012-06-04,37.76230446,127.39408488,,경기,metadata.json,True
A0009344,location,2008-04-15,37.29401779,127.53232456,,경기,metadata.json,True
A0009352,location,2008-04-16,37.65227973,127.1306672,,경기,metadata.json,True
A0009381,location,2014-02-24,37.7438094,127.10277887,,경기,metadata.json,True
A0009390,location,2013-07-06,37.78927551,127.22773955,,경기,metadata.json,True
A0009397,location,2012-12-24,37.11177273,127.55107734,,경기,metadata.json,True
A0009402,location,2008-04-15,37.34231084,127.10841448,,경기,metadata.json,True
A0009409,location,2011-10-07,37.30192773,127.12199512,,경기,metadata.json,True
A0009412,location,2008-04-15,37.1824072,127.0880407,,경기,metadata.json,True
A0009414,location,2008-04-15,37.21741817,126.83789154,,경기,metadata.json,True
A0009417,location,2008-04-17,37.58233813,127.14625763,,경기,metadata.json,True
A0009429,location,2008-07-29,37.69208262,127.20056688,,경기,metadata.json,True
A0009430,location,2012-05-17,37.78083711,126.69760339,,경기,metadata.json,True
A0009435,location,2009-08-24,37.67979533,126.79106123,,경기,metadata.json,True
A0009438,location,2010-05-03,37.58458656,127.14761747,,경기,metadata.json,True
A0009439,location,2014-06-05,37.2526551,127.14152396,,경기,metadata.json,True
A0009440,location,2011-08-01,37.43365049,126.87959965,,경기,metadata.json,True
A0009442,location,2012-01-26,37.08247476,127.44544322,,경기,metadata.json,True
A0009444,location,2014-12-01,37.16405152,126.9798664,,경기,metadata.json,True
A0009444,location,2026-04-07,37.16405152,126.9798664,,경기,metadata.json,True
A0009449,location,2012-02-01,37.82364884,126.99264521,,경기,metadata.json,True
A0009452,location,2009-05-22,37.75849414,127.04132788,,경기,metadata.json,True
A0009455,location,2012-05-08,37.36794755,127.12839512,,경기,metadata.json,True
A0009456,location,2009-01-13,37.0854019,127.0906911,,경기,metadata.json,True
A0009457,location,2009-11-26,37.67557636,126.79393634,,경기,metadata.json,True
A0009475,location,2008-06-27,37.69357288,126.8580898,,경기,metadata.json,True
A0009487,location,2008-04-15,38.01396986,127.21795318,,경기,metadata.json,True
A0009493,location,2008-04-15,37.64595502,126.56301098,,경기,metadata.json,True
A0009494,location,2008-07-11,37.79914556,127.12892623,,경기,metadata.json,True
A0009525,location,2012-09-14,37.7171614,126.94148564,,경기,metadata.json,True
A0009526,location,2011-09-02,37.69722653,126.63441698,,경기,metadata.json,True
